Season,TeamID,TeamName,ConfAbbrev,is_tourney_team,tourney_seed_num,kp_tempo,kp_ranktempo,kp_adjtempo,kp_rankadjtempo,kp_oe,kp_rankoe,kp_adjoe,kp_rankadjoe,kp_de,kp_rankde,kp_adjde,kp_rankadjde,kp_adjem,kp_rankadjem,rs_games,rs_wins,rs_avg_pts_for,rs_avg_pts_against,rs_avg_margin,rs_margin_std,rs_fgm,rs_fga,rs_fgm3,rs_fga3,rs_ftm,rs_fta,rs_orb,rs_drb,rs_ast,rs_to,rs_stl,rs_blk,rs_pf,rs_opp_fgm,rs_opp_fga,rs_opp_fgm3,rs_opp_fga3,rs_opp_ftm,rs_opp_fta,rs_opp_or,rs_opp_dr,rs_opp_ast,rs_opp_to,rs_opp_stl,rs_opp_blk,rs_opp_pf,rs_win_pct,rs_fg_pct,rs_fg3_pct,rs_ft_pct,rs_fg2_pct,rs_efg_pct,rs_to_rate,rs_or_pct,rs_dr_pct,rs_ft_rate,rs_ast_to_ratio,rs_opp_fg_pct,rs_opp_fg3_pct,rs_opp_ft_pct,rs_opp_fg2_pct,rs_opp_efg_pct,rs_opp_to_rate,rs_opp_ft_rate,lms_slope,lms_r2,lms_residual_std,lms_consistency,lms_margin_vs_weak_surplus
2026,1406,Towson,caa,0,,63.9,358,63.4,346,104.6,260,105.7,237,103.5,69,104.7,90,1.0,34,28,14,66.32142857142857,67.03571428571429,-0.7142857142857143,14.22792544378352,24.107142857142858,58.75,5.821428571428571,20.821428571428573,12.285714285714286,18.0,11.25,22.607142857142858,9.464285714285714,8.678571428571429,6.035714285714286,4.142857142857143,16.107142857142858,23.928571428571427,55.964285714285715,7.25,23.035714285714285,11.928571428571429,17.071428571428573,8.107142857142858,21.678571428571427,11.071428571428571,8.785714285714286,4.75,3.392857142857143,14.785714285714286,0.5,0.4103343465045593,0.27958833619210977,0.6825396825396826,0.48210922787193966,0.45987841945288754,0.11517897770362505,0.34164859002169196,0.736046511627907,0.30638297872340425,1.0905349794238681,0.42756860242501593,0.3147286821705427,0.698744769874477,0.5065075921908893,0.49234205488194,0.12158234980131664,0.3050414805360562,-44.86866834277424,0.3822485952888065,11.39576958914349,0.3817374382280563,6.714285714285714
2026,1407,Troy,sun_belt,1,13.0,67.0,245,64.9,309,112.2,102,110.7,141,106.4,120,109.0,166,1.7,30,29,18,78.34482758620689,75.10344827586206,3.2413793103448274,12.275571480481624,26.620689655172413,60.62068965517241,9.413793103448276,28.03448275862069,15.689655172413794,21.379310344827587,10.551724137931034,23.586206896551722,15.206896551724139,9.931034482758621,6.862068965517241,4.862068965517241,16.75862068965517,26.93103448275862,60.758620689655174,7.448275862068965,23.24137931034483,13.793103448275861,19.620689655172413,10.137931034482758,21.862068965517242,13.344827586206897,10.931034482758621,5.793103448275862,4.827586206896552,16.896551724137932,0.6206896551724138,0.4391353811149033,0.33579335793357934,0.7338709677419355,0.528042328042328,0.5167804323094426,0.1242021735380369,0.325531914893617,0.6993865030674847,0.35267349260523323,1.53125,0.4432463110102156,0.3204747774480712,0.70298769771529,0.5193014705882353,0.5045402951191827,0.13608888278325376,0.3229284903518728,-9.332786548710958,0.021869500377561968,12.363381018523912,0.8521165987084353,1.3300492610837438
2026,1408,Tulane,aac,0,,67.9,207,66.9,208,105.2,248,107.7,196,110.2,223,111.3,219,-3.6,39,28,16,71.75,74.75,-3.0,14.961679446233696,22.857142857142858,53.5,7.678571428571429,23.892857142857142,18.357142857142858,24.25,6.107142857142857,21.071428571428573,12.607142857142858,9.178571428571429,7.214285714285714,6.571428571428571,17.571428571428573,25.607142857142858,58.857142857142854,8.071428571428571,23.714285714285715,15.464285714285714,22.0,10.571428571428571,25.142857142857142,14.428571428571429,10.25,5.178571428571429,4.785714285714286,18.607142857142858,0.5714285714285714,0.4272363150867824,0.3213751868460389,0.7569955817378498,0.5126658624849216,0.4989986648865154,0.1251363353069492,0.19542857142857142,0.6659142212189616,0.4532710280373832,1.3735408560311284,0.43507281553398064,0.3403614457831325,0.7029220779220778,0.4989837398373984,0.5036407766990292,0.13009736904135918,0.3737864077669903,-32.17203120980879,0.14854655883110357,14.068766003544615,0.614582617372927,5.3076923076923075
2026,1409,Tulsa,aac,0,,68.6,169,67.9,145,121.6,7,121.2,34,106.5,122,108.2,148,13.0,12,27,21,84.5925925925926,73.51851851851852,11.074074074074074,14.842573708828072,27.814814814814813,57.74074074074074,10.592592592592593,26.62962962962963,18.37037037037037,23.37037037037037,8.333333333333334,23.666666666666668,15.296296296296296,9.222222222222221,5.777777777777778,4.0,16.37037037037037,26.0,59.629629629629626,8.037037037037036,23.74074074074074,13.481481481481481,18.77777777777778,8.444444444444445,20.037037037037038,12.88888888888889,9.62962962962963,5.703703703703703,4.037037037037037,18.59259259259259,0.7777777777777778,0.4817190506735086,0.3977746870653686,0.786053882725832,0.5535714285714286,0.5734445157152019,0.11938781381254675,0.29373368146214096,0.7370242214532872,0.404746632456703,1.6586345381526106,0.4360248447204969,0.33853354134165364,0.7179487179487178,0.500515995872033,0.503416149068323,0.12421885451105547,0.31490683229813665,-19.331207456387364,0.0708946997289408,14.59010282996382,0.7337394138650244,4.772079772079772
2026,1410,UTRGV,southland,0,,66.5,269,66.3,230,109.7,146,111.0,136,104.7,86,106.4,120,4.6,16,28,15,73.07142857142857,70.53571428571429,2.5357142857142856,12.937118984497577,25.928571428571427,55.92857142857143,8.857142857142858,24.357142857142858,12.357142857142858,16.321428571428573,7.571428571428571,22.892857142857142,15.607142857142858,9.678571428571429,5.392857142857143,4.678571428571429,18.285714285714285,24.071428571428573,57.285714285714285,6.821428571428571,22.392857142857142,15.571428571428571,22.357142857142858,9.357142857142858,21.071428571428573,14.107142857142858,10.107142857142858,5.214285714285714,4.607142857142857,15.535714285714286,0.5357142857142857,0.4636015325670498,0.36363636363636365,0.7571115973741794,0.5407239819004523,0.5427841634738185,0.13296828387501963,0.2643391521197007,0.7098560354374308,0.2918263090676884,1.6125461254612545,0.4201995012468828,0.30462519936204147,0.6964856230031948,0.4943705220061413,0.47973815461346636,0.13087068311721944,0.39027431421446385,-29.29740050551796,0.21105809647293516,11.709956784953189,0.540589403177359,5.079670329670329
2026,1411,TX Southern,swac,0,,70.6,70,68.7,101,103.0,289,101.7,306,111.0,244,115.0,294,-13.3,57,26,10,74.46153846153847,80.15384615384616,-5.6923076923076925,21.439718712276484,26.076923076923077,57.65384615384615,6.461538461538462,19.115384615384617,15.846153846153847,22.0,8.26923076923077,22.53846153846154,11.076923076923077,10.923076923076923,5.230769230769231,5.846153846153846,19.76923076923077,26.653846153846153,58.88461538461539,8.423076923076923,25.26923076923077,18.423076923076923,25.96153846153846,9.5,23.346153846153847,14.307692307692308,9.615384615384615,6.346153846153846,5.8076923076923075,17.807692307692307,0.38461538461538464,0.4523015343562375,0.3380281690140845,0.7202797202797203,0.5089820359281437,0.5083388925950634,0.13957968820649932,0.2615571776155718,0.7034813925570228,0.3815877251501001,1.0140845070422535,0.45264532984977135,0.3333333333333333,0.7096296296296297,0.5423340961098398,0.52416721097322,0.12030798845043311,0.44088830829523185,-43.958121584152366,0.48866730467739594,15.64715007988919,0.3009525733704501,10.153846153846153
2026,1412,UAB,aac,0,,70.3,82,69.1,85,109.7,144,109.8,156,104.5,82,106.4,119,3.4,25,28,17,77.67857142857143,73.75,3.9285714285714284,15.158248143254774,27.785714285714285,63.82142857142857,5.571428571428571,19.821428571428573,16.535714285714285,23.642857142857142,10.678571428571429,25.142857142857142,13.607142857142858,8.607142857142858,6.928571428571429,4.678571428571429,14.607142857142858,26.642857142857142,61.535714285714285,7.678571428571429,23.928571428571427,12.785714285714286,17.571428571428573,8.285714285714286,24.821428571428573,13.285714285714286,10.035714285714286,5.607142857142857,6.035714285714286,17.642857142857142,0.6071428571428571,0.4353665360940123,0.28108108108108104,0.6993957703927492,0.5048701298701299,0.4790151091214325,0.10391155875961505,0.3008048289738431,0.7521367521367521,0.3704532736429771,1.5809128630705394,0.4329657573998839,0.32089552238805974,0.7276422764227642,0.5042735042735043,0.49535693557748117,0.12654921458423404,0.2855484619849101,-18.9617210492852,0.08588967343248566,14.768742822955188,0.7069305996312722,2.5714285714285716
2026,1413,UC Davis,big_west,0,,71.3,40,68.9,90,106.3,222,108.0,188,106.0,110,107.1,133,0.9,31,27,15,76.44444444444444,76.03703703703704,0.4074074074074074,12.725683476458933,25.185185185185187,56.03703703703704,8.518518518518519,24.14814814814815,17.555555555555557,23.25925925925926,7.2592592592592595,21.185185185185187,15.407407407407407,11.518518518518519,5.888888888888889,5.148148148148148,18.14814814814815,26.14814814814815,57.03703703703704,7.703703703703703,22.185185185185187,16.037037037037038,21.666666666666668,8.74074074074074,22.85185185185185,14.296296296296296,11.074074074074074,6.037037037037037,6.185185185185185,20.11111111111111,0.5555555555555556,0.44943820224719105,0.35276073619631904,0.7547770700636943,0.5226480836236934,0.5254461335095836,0.14807267464005486,0.24108241082410825,0.707920792079208,0.4150693985459352,1.337620578778135,0.4584415584415584,0.347245409015025,0.7401709401709402,0.5292242295430395,0.525974025974026,0.14262545315779432,0.37987012987012986,-13.52614444891932,0.06358329352733227,12.558343654564144,0.7478427206536915,4.425925925925926
2026,1414,UC Irvine,big_west,0,,70.7,69,68.2,133,104.0,273,104.9,255,97.1,8,98.7,26,6.2,19,28,18,72.64285714285714,68.28571428571429,4.357142857142857,10.9990379569686,26.321428571428573,59.42857142857143,5.571428571428571,16.821428571428573,14.428571428571429,21.107142857142858,9.178571428571429,26.25,14.607142857142858,11.142857142857142,6.5,7.928571428571429,15.928571428571429,24.142857142857142,62.214285714285715,7.642857142857143,22.892857142857142,12.357142857142858,17.392857142857142,10.964285714285714,23.392857142857142,13.035714285714286,10.785714285714286,5.857142857142857,6.678571428571429,18.25,0.6428571428571429,0.44290865384615385,0.33121019108280253,0.6835871404399323,0.48700754400670576,0.48978365384615385,0.13953238761381728,0.2817982456140351,0.7053742802303262,0.3551682692307692,1.310897435897436,0.3880597014925373,0.3338533541341654,0.7104722792607804,0.41961852861035426,0.4494833524684271,0.13373009547088935,0.27956371986222733,-15.593495637197996,0.10365813005573965,10.611743664728687,0.6780401732269387,2.928571428571429
2026,1415,UC Riverside,big_west,0,,71.1,52,68.4,120,100.8,317,104.0,271,111.6,259,111.7,227,-7.7,40,29,8,71.55172413793103,78.62068965517241,-7.068965517241379,16.044427235654037,24.82758620689655,57.6551724137931,6.931034482758621,22.137931034482758,14.96551724137931,20.24137931034483,8.310344827586206,22.93103448275862,12.448275862068966,11.793103448275861,4.689655172413793,5.9655172413793105,19.517241379310345,27.79310344827586,59.206896551724135,6.344827586206897,19.0,16.689655172413794,23.724137931034484,8.96551724137931,23.862068965517242,14.206896551724139,8.827586206896552,6.724137931034483,5.172413793103448,17.448275862068964,0.27586206896551724,0.430622009569378,0.31308411214953275,0.7393526405451447,0.5038834951456309,0.49072966507177035,0.1505096202932737,0.2583065380493033,0.7189189189189189,0.3510765550239235,1.0555555555555556,0.46942341292952827,0.3339382940108893,0.7034883720930233,0.5334476843910806,0.5230052417006407,0.1124918707046561,0.4006988934187537,-35.65757598753047,0.3052338585458668,13.618857457093139,0.447520264131012,7.568965517241379
2026,1416,UCF,big_twelve,1,10.0,70.6,71,69.2,78,113.6,79,120.5,40,110.3,229,105.4,101,15.1,9,28,20,82.14285714285714,77.75,4.392857142857143,15.048906163558094,29.857142857142858,62.392857142857146,8.392857142857142,21.821428571428573,14.035714285714286,18.607142857142858,10.285714285714286,22.785714285714285,16.5,10.214285714285714,5.142857142857143,4.357142857142857,17.035714285714285,27.392857142857142,59.785714285714285,8.035714285714286,23.892857142857142,14.928571428571429,20.107142857142858,8.392857142857142,20.785714285714285,14.464285714285714,9.785714285714286,5.571428571428571,4.785714285714286,16.892857142857142,0.7142857142857143,0.4785346307956497,0.3846153846153846,0.7543186180422266,0.529049295774648,0.5457927876359473,0.1264233679892496,0.33103448275862074,0.7308132875143184,0.298225529479107,1.6153846153846154,0.45818399044205493,0.336322869955157,0.7424511545293073,0.5393034825870646,0.5253882915173238,0.12478822436376222,0.3363201911589008,-52.63162028246976,0.3355030506064558,12.501054197448804,0.4207737483448667,3.6071428571428568
2026,1417,UCLA,big_ten,1,7.0,65.7,310,64.6,318,117.1,45,123.7,22,107.2,138,102.1,53,21.6,4,29,19,77.79310344827586,71.65517241379311,6.137931034482759,16.704841338304625,27.379310344827587,58.41379310344828,7.793103448275862,20.551724137931036,15.241379310344827,19.82758620689655,8.413793103448276,20.586206896551722,15.96551724137931,8.241379310344827,5.517241379310345,4.172413793103448,17.24137931034483,24.344827586206897,55.93103448275862,7.9655172413793105,25.20689655172414,15.0,19.79310344827586,9.206896551724139,20.689655172413794,14.758620689655173,10.344827586206897,5.068965517241379,4.0,18.275862068965516,0.6551724137931034,0.46871310507674147,0.37919463087248323,0.768695652173913,0.5173041894353371,0.5354191263282173,0.10933211344922232,0.2890995260663507,0.6909722222222222,0.3394332939787485,1.9372384937238494,0.4352651048088779,0.31600547195622436,0.7578397212543554,0.5331088664421999,0.5064734895191122,0.13795894341843867,0.35388409371146734,-61.6162920815657,0.2583582928441651,14.649964123434971,0.4917104242224073,9.790640394088669
2026,1418,Louisiana,sun_belt,0,,64.1,352,63.2,353,99.5,332,100.1,322,110.0,218,113.4,260,-13.3,188,31,10,62.74193548387097,70.0,-7.258064516129032,13.117336472357191,22.193548387096776,55.25806451612903,7.709677419354839,22.903225806451612,10.64516129032258,15.193548387096774,7.838709677419355,19.387096774193548,10.451612903225806,9.580645161290322,5.032258064516129,4.451612903225806,18.967741935483872,23.193548387096776,50.83870967741935,6.741935483870968,18.70967741935484,16.870967741935484,23.29032258064516,7.516129032258065,22.806451612903224,11.612903225806452,8.774193548387096,4.774193548387097,4.612903225806452,14.935483870967742,0.3225806451612903,0.40163455925277297,0.33661971830985915,0.7006369426751592,0.4476570289132602,0.4713952130764741,0.13395031660983925,0.2557894736842105,0.7206235011990407,0.27495621716287216,1.0909090909090908,0.4562182741116752,0.3603448275862069,0.7243767313019391,0.5120481927710845,0.5225253807106599,0.12559565586790292,0.4581218274111675,-23.379422879522675,0.17745907680101525,12.100018777980333,0.5787410810427687,3.9247311827956985
2026,1419,ULM,sun_belt,0,,70.7,66,70.1,39,100.5,321,101.2,311,119.7,358,122.2,360,-21.0,206,29,2,71.41379310344827,85.3103448275862,-13.89655172413793,14.226094804935569,23.862068965517242,58.06896551724138,7.793103448275862,24.20689655172414,15.89655172413793,22.06896551724138,7.482758620689655,20.344827586206897,12.068965517241379,10.827586206896552,5.413793103448276,4.724137931034483,14.586206896551724,31.586206896551722,64.06896551724138,9.862068965517242,27.275862068965516,12.275862068965518,17.551724137931036,11.03448275862069,25.896551724137932,18.310344827586206,10.0,6.758620689655173,5.620689655172414,18.655172413793103,0.06896551724137931,0.41092636579572445,0.32193732193732194,0.7203124999999999,0.474541751527495,0.4780285035629454,0.1377434637655729,0.22417355371900824,0.6483516483516484,0.38004750593824227,1.1146496815286624,0.49300322927879436,0.3615676359039191,0.6994106090373281,0.5904404873477037,0.5699677072120559,0.12226175820840147,0.2739504843918192,-9.662089394039768,0.021429651283065176,14.33107795166739,0.8536113006989092,3.7536945812807883
2026,1420,UMBC,aec,1,16.0,66.4,279,66.2,242,112.8,92,108.2,183,101.5,41,109.9,192,-1.7,28,26,18,73.96153846153847,68.84615384615384,5.115384615384615,15.469523387814952,26.192307692307693,56.26923076923077,7.384615384615385,21.384615384615383,14.192307692307692,18.807692307692307,6.423076923076923,25.192307692307693,11.923076923076923,8.423076923076923,3.8076923076923075,3.576923076923077,13.576923076923077,25.692307692307693,58.84615384615385,7.230769230769231,21.692307692307693,10.23076923076923,15.038461538461538,7.461538461538462,23.384615384615383,11.461538461538462,8.076923076923077,4.8076923076923075,4.269230769230769,15.576923076923077,0.6923076923076923,0.46548188653451816,0.34532374100719426,0.754601226993865,0.5391400220507165,0.5311004784688996,0.11543570389424193,0.21548387096774196,0.7714958775029447,0.3342447026657553,1.4155251141552512,0.4366013071895425,0.3333333333333333,0.6803069053708439,0.49689440993788825,0.4980392156862746,0.10983033827744187,0.25555555555555554,-14.266674100444849,0.11041721311900299,14.891364781596657,0.6677091437926662,4.115384615384615
2026,1421,UNC Asheville,big_south,0,,67.1,240,64.8,314,105.7,238,104.7,258,109.0,194,111.4,221,-6.7,33,27,11,71.44444444444444,73.85185185185185,-2.4074074074074074,12.804023584132446,25.14814814814815,55.74074074074074,6.481481481481482,18.444444444444443,14.666666666666666,21.51851851851852,8.666666666666666,21.037037037037038,10.185185185185185,9.74074074074074,5.222222222222222,4.518518518518518,18.074074074074073,25.88888888888889,57.25925925925926,7.296296296296297,21.88888888888889,14.777777777777779,21.74074074074074,8.814814814814815,21.77777777777778,12.88888888888889,8.703703703703704,5.851851851851852,4.444444444444445,18.555555555555557,0.4074074074074074,0.45116279069767445,0.3514056224899599,0.6815834767641996,0.5004965243296922,0.5093023255813953,0.12996382755826133,0.2846715328467153,0.7047146401985112,0.386046511627907,1.0456273764258555,0.45213454075032344,0.33333333333333337,0.6797274275979558,0.5256544502617801,0.5158473479948253,0.1152367502255698,0.3796895213454075,-22.2954511862792,0.17834188063399725,11.83610231400301,0.5776945647591103,6.484330484330484
2026,1422,UNC Greensboro,southern,0,,68.6,168,67.6,163,110.8,125,107.6,198,118.1,350,119.8,348,-12.2,36,29,11,76.48275862068965,82.6896551724138,-6.206896551724138,13.714901464009419,25.551724137931036,57.48275862068966,8.344827586206897,23.103448275862068,17.03448275862069,24.379310344827587,7.931034482758621,22.517241379310345,11.96551724137931,9.689655172413794,4.310344827586207,3.4482758620689653,16.551724137931036,29.24137931034483,61.41379310344828,10.931034482758621,28.79310344827586,13.275862068965518,18.586206896551722,9.137931034482758,23.896551724137932,14.551724137931034,7.793103448275862,5.448275862068965,5.241379310344827,19.103448275862068,0.3793103448275862,0.4445110977804439,0.3611940298507463,0.6987270155586988,0.5005015045135406,0.5170965806838632,0.12438691856862087,0.24918743228602383,0.7113289760348585,0.4241151769646071,1.2348754448398576,0.47613700168444695,0.3796407185628743,0.7142857142857144,0.5613107822410148,0.5651319483436272,0.100705832026237,0.3026389668725435,-1.466552184905791,0.0006361592998898047,13.962128834833003,0.9747778014461506,-1.408488063660477
2026,1423,UNC Wilmington,caa,0,,66.2,287,65.1,303,113.8,76,111.9,119,102.1,48,106.1,114,5.8,18,28,23,75.46428571428571,67.53571428571429,7.928571428571429,9.656809424130119,25.178571428571427,57.32142857142857,8.0,22.25,17.107142857142858,24.642857142857142,11.25,24.5,13.035714285714286,7.928571428571429,4.0,4.071428571428571,17.178571428571427,23.571428571428573,57.32142857142857,7.285714285714286,24.392857142857142,13.107142857142858,17.75,7.535714285714286,21.321428571428573,10.964285714285714,7.785714285714286,4.321428571428571,4.928571428571429,18.928571428571427,0.8214285714285714,0.4392523364485981,0.3595505617977528,0.6942028985507247,0.48981670061099797,0.5090342679127726,0.10419600112644326,0.3453947368421053,0.7647714604236343,0.42990654205607476,1.6441441441441442,0.4112149532710281,0.2986822840409956,0.7384305835010061,0.49457700650759223,0.47476635514018695,0.10677481289918106,0.30965732087227416,-18.122160532201473,0.13853075178865826,9.133742387350786,0.627802805238059,2.1428571428571423
2026,1424,UNLV,mwc,0,,70.6,72,69.8,55,111.0,121,115.0,84,111.2,251,109.1,172,5.9,17,28,14,79.28571428571429,80.07142857142857,-0.7857142857142857,16.778198249750673,27.535714285714285,58.75,7.178571428571429,20.714285714285715,17.035714285714285,24.857142857142858,9.678571428571429,22.214285714285715,14.035714285714286,10.964285714285714,7.214285714285714,5.214285714285714,22.035714285714285,26.357142857142858,56.964285714285715,7.642857142857143,20.785714285714285,19.714285714285715,26.892857142857142,8.785714285714286,22.357142857142858,14.857142857142858,10.607142857142858,6.0,4.928571428571429,20.071428571428573,0.5,0.468693009118541,0.346551724137931,0.6853448275862069,0.5352112676056338,0.5297872340425532,0.1359465778659487,0.3021181716833891,0.7165898617511521,0.4231003039513678,1.2801302931596092,0.4626959247648903,0.36769759450171824,0.7330677290836654,0.5172754195459033,0.5297805642633229,0.13358400949930735,0.47210031347962383,-43.44935559709689,0.4521057288457415,12.655779789097258,0.3276119209520877,8.5
2026,1425,USC,big_ten,0,,71.0,53,70.6,27,107.5,196,113.5,101,108.7,185,102.7,62,10.8,11,28,17,78.35714285714286,77.42857142857143,0.9285714285714286,16.704243354062644,26.357142857142858,58.142857142857146,6.357142857142857,19.821428571428573,19.285714285714285,26.571428571428573,9.571428571428571,23.071428571428573,14.678571428571429,11.214285714285714,5.821428571428571,6.928571428571429,18.857142857142858,26.535714285714285,61.857142857142854,7.678571428571429,25.25,16.678571428571427,21.25,9.821428571428571,21.142857142857142,14.392857142857142,10.892857142857142,6.642857142857143,4.607142857142857,20.892857142857142,0.6071428571428571,0.4533169533169533,0.32072072072072066,0.7258064516129031,0.521901211556384,0.507985257985258,0.13836500158635034,0.31162790697674414,0.7014115092290988,0.457002457002457,1.3089171974522293,0.42898383371824483,0.3041018387553041,0.7848739495798318,0.5151219512195122,0.49105080831408776,0.13267791891421613,0.3435334872979215,-85.45091968928435,0.5306837887349503,11.66151014514423,0.27151953441773724,9.357142857142858
2026,1426,UT Arlington,wac,0,,66.5,271,64.8,311,100.7,320,102.6,292,100.5,32,101.5,47,1.1,22,26,13,68.03846153846153,68.6923076923077,-0.6538461538461539,11.976451252995796,23.5,54.34615384615385,5.0,17.076923076923077,16.03846153846154,22.53846153846154,10.0,22.307692307692307,11.346153846153847,12.153846153846153,6.153846153846154,5.923076923076923,18.96153846153846,23.923076923076923,55.19230769230769,4.8076923076923075,17.423076923076923,16.03846153846154,22.615384615384617,8.307692307692308,20.26923076923077,11.923076923076923,10.346153846153847,7.0,5.384615384615385,18.03846153846154,0.5,0.43241330502477,0.2927927927927928,0.71160409556314,0.4963880288957688,0.478414720452937,0.15904652614201448,0.3303684879288437,0.7286432160804021,0.4147204529370135,0.9335443037974684,0.43344947735191636,0.2759381898454746,0.7091836734693878,0.5061099796334012,0.4770034843205575,0.13705469960055433,0.40975609756097564,-11.251103523806995,0.04125438529961045,11.968624172222123,0.7968882443096648,3.192307692307692
2026,1427,UT San Antonio,aac,0,,69.6,113,68.5,114,97.0,345,99.6,326,119.0,354,118.3,333,-18.7,28,27,3,67.14814814814815,83.03703703703704,-15.88888888888889,13.351269986649593,23.62962962962963,60.77777777777778,7.37037037037037,25.11111111111111,12.518518518518519,17.814814814814813,9.592592592592593,21.074074074074073,10.185185185185185,10.925925925925926,5.666666666666667,5.962962962962963,17.14814814814815,29.0,63.03703703703704,9.555555555555555,26.814814814814813,15.481481481481481,21.40740740740741,12.481481481481481,26.037037037037038,16.37037037037037,9.074074074074074,7.7407407407407405,6.148148148148148,15.518518518518519,0.1111111111111111,0.38878732480195005,0.2935103244837758,0.7027027027027029,0.4558670820353063,0.4494210847044485,0.13736007897040473,0.2692307692307692,0.6280353200883001,0.29311395490554537,0.9322033898305085,0.4600470035252644,0.35635359116022103,0.7231833910034602,0.5368098159509201,0.535840188014101,0.11129685824868714,0.3396004700352527,-34.76753261994245,0.2826535614398079,11.531975766965468,0.4683482705381201,5.555555555555555
2026,1428,Utah,big_twelve,0,,68.0,200,66.0,258,108.7,168,114.7,85,116.0,336,111.0,213,3.7,16,29,10,74.48275862068965,78.10344827586206,-3.6206896551724137,10.386852242493351,26.517241379310345,58.793103448275865,7.896551724137931,22.482758620689655,13.551724137931034,18.655172413793103,8.241379310344827,22.413793103448278,13.724137931034482,9.0,5.172413793103448,5.275862068965517,16.20689655172414,29.03448275862069,61.44827586206897,7.103448275862069,20.79310344827586,12.931034482758621,18.275862068965516,9.0,22.586206896551722,13.758620689655173,9.03448275862069,5.758620689655173,4.758620689655173,15.827586206896552,0.3448275862068966,0.4510263929618768,0.35122699386503065,0.7264325323475046,0.5128205128205128,0.5181818181818182,0.11841890346817661,0.267337807606264,0.7135016465422612,0.3173020527859237,1.524904214559387,0.4725028058361392,0.34162520729684914,0.7075471698113208,0.5394402035623408,0.5303030303030303,0.11505357456525558,0.29741863075196406,-35.044141966572425,0.30781241498609146,8.800209070832828,0.44519155108624064,3.389920424403183
2026,1429,Utah St,mwc,1,9.0,68.3,185,67.7,158,119.6,19,122.1,28,103.4,68,101.4,45,20.7,4,28,23,82.32142857142857,70.28571428571429,12.035714285714286,15.452393181201902,29.142857142857142,58.142857142857146,8.607142857142858,23.714285714285715,15.428571428571429,22.0,9.25,21.214285714285715,17.285714285714285,9.75,7.535714285714286,4.571428571428571,18.928571428571427,23.285714285714285,55.32142857142857,7.607142857142857,22.75,16.107142857142858,21.785714285714285,9.285714285714286,19.642857142857142,11.142857142857142,11.821428571428571,5.214285714285714,5.178571428571429,18.035714285714285,0.8214285714285714,0.5012285012285012,0.3629518072289157,0.7012987012987013,0.5964730290456431,0.5752457002457002,0.12568829303327747,0.32014833127317677,0.6955503512880562,0.37837837837837834,1.7728937728937728,0.420916720464816,0.3343799058084772,0.739344262295082,0.481359649122807,0.4896707553260168,0.15406814373487246,0.3938024531956101,-37.19402852357966,0.2205012960257262,13.90268416983779,0.5304243447262984,7.887362637362637
2026,1430,Utah Valley,wac,0,,69.4,123,68.7,108,110.6,129,112.8,108,100.2,30,104.0,76,8.8,12,26,19,77.15384615384616,69.1923076923077,7.961538461538462,14.83638977441822,28.26923076923077,57.03846153846154,6.1923076923076925,18.73076923076923,14.423076923076923,21.0,9.846153846153847,22.807692307692307,17.576923076923077,13.384615384615385,8.615384615384615,7.153846153846154,18.576923076923077,23.692307692307693,55.57692307692308,6.230769230769231,17.96153846153846,15.576923076923077,21.307692307692307,9.038461538461538,19.846153846153847,12.423076923076923,12.961538461538462,7.269230769230769,6.1923076923076925,18.23076923076923,0.7307692307692307,0.49561699258260283,0.33059548254620125,0.6868131868131868,0.5763052208835342,0.5498988536749831,0.16801529518549274,0.3316062176165803,0.716183574879227,0.3681726230613621,1.3132183908045976,0.42629757785467126,0.3468950749464668,0.7310469314079423,0.4642126789366053,0.4823529411764706,0.1663573177474133,0.38339100346020755,12.712782429920086,0.031517851688821374,14.901789619655053,0.8224673221944158,0.19230769230769162
2026,1431,UTEP,cusa,0,,66.0,299,65.5,282,99.8,329,100.8,313,109.4,207,110.4,203,-9.6,26,26,7,66.1923076923077,73.07692307692308,-6.884615384615385,10.697016118813409,23.0,55.57692307692308,7.653846153846154,22.53846153846154,12.538461538461538,17.884615384615383,7.961538461538462,20.73076923076923,11.115384615384615,9.653846153846153,6.423076923076923,5.076923076923077,17.73076923076923,24.96153846153846,54.46153846153846,7.115384615384615,20.576923076923077,16.03846153846154,22.53846153846154,9.5,23.615384615384617,13.192307692307692,10.384615384615385,5.576923076923077,4.3076923076923075,15.384615384615385,0.2692307692307692,0.41384083044982695,0.3395904436860068,0.7010752688172044,0.46449359720605354,0.4826989619377162,0.13206355887614438,0.25213154689403167,0.6857506361323155,0.32179930795847744,1.151394422310757,0.4583333333333333,0.34579439252336447,0.71160409556314,0.5266742338251986,0.5236581920903954,0.13890032101407523,0.41384180790960456,-31.71554338832649,0.3105141475342329,9.065457231815126,0.4427620368870828,2.5
